method,scenario_family,scenario_level_number,scenario_level,added_component,target_status,method_applicable,primary_metric_name,primary_metric_unit,metric,point_estimate,ci_lower_95,ci_upper_95,n_anchors_valid,bootstrap_replicates,bootstrap_seed
STFT,post_period_hours,0,S0_target_only,target_only,ineligible,True,absolute_error_hours,hours,ratio_log_error,0.12385900689856724,,,1,0,20260902
STFT,post_period_hours,0,S0_target_only,target_only,ineligible,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,0.0,,,1,0,20260902
STFT,post_period_hours,0,S0_target_only,target_only,ineligible,True,absolute_error_hours,hours,processing_success_fraction,1.0,,,1,0,20260902
STFT,post_period_hours,0,S0_target_only,target_only,ineligible,True,absolute_error_hours,hours,valid_fraction,1.0,,,1,0,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,difficult,True,absolute_error_hours,hours,primary_error,0.08047218926332533,0.054780815975933095,0.26655303753785553,3,2000,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,difficult,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,0.0,0.0,3,2000,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,difficult,True,absolute_error_hours,hours,ratio_log_error,0.047492785687283795,0.0055485648671327,0.14010919466146787,3,2000,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,difficult,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,0.0006065811102885,6.059197879198369e-06,0.0007769294778978558,3,2000,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,difficult,True,absolute_error_hours,hours,processing_success_fraction,1.0,1.0,1.0,3,2000,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,difficult,True,absolute_error_hours,hours,valid_fraction,1.0,1.0,1.0,3,2000,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,eligible,True,absolute_error_hours,hours,primary_error,0.11424294866994522,0.09600291089312485,0.139412339770562,49,2000,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,eligible,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,0.0,0.0,49,2000,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,eligible,True,absolute_error_hours,hours,ratio_log_error,0.0507748294012429,0.046338281561227754,0.0607789002265339,49,2000,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,eligible,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,0.0001750128272547495,5.970760826350119e-05,0.0005705619483993996,49,2000,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,eligible,True,absolute_error_hours,hours,processing_success_fraction,1.0,1.0,1.0,49,2000,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,eligible,True,absolute_error_hours,hours,valid_fraction,1.0,1.0,1.0,49,2000,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,ineligible,True,absolute_error_hours,hours,primary_error,0.13888132919132623,,,1,0,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,ineligible,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,,,1,0,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,ineligible,True,absolute_error_hours,hours,ratio_log_error,0.12395751887679925,,,1,0,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,ineligible,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,6.306357635574994e-05,,,1,0,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,ineligible,True,absolute_error_hours,hours,processing_success_fraction,1.0,,,1,0,20260902
STFT,post_period_hours,1,S1_post_amplitude,post_amplitude,ineligible,True,absolute_error_hours,hours,valid_fraction,1.0,,,1,0,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,difficult,True,absolute_error_hours,hours,primary_error,0.08047218926332533,0.054780815975933095,0.3477681409609641,3,2000,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,difficult,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,0.0,0.0,3,2000,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,difficult,True,absolute_error_hours,hours,ratio_log_error,0.037551867901058356,0.01975300030081715,0.571013738575495,3,2000,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,difficult,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,0.012953964649207748,-0.010833267623953046,0.43128637136522285,3,2000,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,difficult,True,absolute_error_hours,hours,processing_success_fraction,1.0,1.0,1.0,3,2000,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,difficult,True,absolute_error_hours,hours,valid_fraction,1.0,1.0,1.0,3,2000,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,eligible,True,absolute_error_hours,hours,primary_error,0.11424294866994522,0.09572735097494522,0.13843051412294471,49,2000,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,eligible,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,0.0,0.0,49,2000,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,eligible,True,absolute_error_hours,hours,ratio_log_error,0.03829615389986895,0.034012047081980724,0.0458160165993383,49,2000,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,eligible,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,-0.009735844539124,-0.014034014347434454,-0.0037350866993772526,49,2000,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,eligible,True,absolute_error_hours,hours,processing_success_fraction,1.0,1.0,1.0,49,2000,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,eligible,True,absolute_error_hours,hours,valid_fraction,1.0,1.0,1.0,49,2000,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,ineligible,True,absolute_error_hours,hours,primary_error,0.16054332063751708,,,1,0,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,ineligible,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,,,1,0,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,ineligible,True,absolute_error_hours,hours,ratio_log_error,0.22292083143176766,,,1,0,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,ineligible,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,0.0990618245332004,,,1,0,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,ineligible,True,absolute_error_hours,hours,processing_success_fraction,1.0,,,1,0,20260902
STFT,post_period_hours,2,S2_post_envelope,post_envelope,ineligible,True,absolute_error_hours,hours,valid_fraction,1.0,,,1,0,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,difficult,True,absolute_error_hours,hours,primary_error,0.08047218926332533,0.054780815975933095,0.26655303753785553,3,2000,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,difficult,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,0.0,0.0,3,2000,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,difficult,True,absolute_error_hours,hours,ratio_log_error,0.0475086317427649,0.00509905960945475,0.1392034838784607,3,2000,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,difficult,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,0.0,-2.2177633933098684e-05,9.680054811098127e-06,3,2000,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,difficult,True,absolute_error_hours,hours,processing_success_fraction,1.0,1.0,1.0,3,2000,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,difficult,True,absolute_error_hours,hours,valid_fraction,1.0,1.0,1.0,3,2000,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,eligible,True,absolute_error_hours,hours,primary_error,0.11003701412006706,0.0956852494889251,0.1271606468938291,49,2000,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,eligible,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,0.0,0.0,49,2000,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,eligible,True,absolute_error_hours,hours,ratio_log_error,0.0506810779582278,0.046995045783783995,0.06055175388668155,49,2000,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,eligible,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,0.0,-7.098164968503788e-07,7.178881506496315e-06,49,2000,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,eligible,True,absolute_error_hours,hours,processing_success_fraction,1.0,1.0,1.0,49,2000,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,eligible,True,absolute_error_hours,hours,valid_fraction,1.0,1.0,1.0,49,2000,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,ineligible,True,absolute_error_hours,hours,primary_error,0.13888132919132623,,,1,0,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,ineligible,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,,,1,0,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,ineligible,True,absolute_error_hours,hours,ratio_log_error,0.1235304317332392,,,1,0,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,ineligible,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,-0.00011341482064165104,,,1,0,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,ineligible,True,absolute_error_hours,hours,processing_success_fraction,1.0,,,1,0,20260902
STFT,post_period_hours,3,S3_linear_drift,linear_drift,ineligible,True,absolute_error_hours,hours,valid_fraction,1.0,,,1,0,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,difficult,True,absolute_error_hours,hours,primary_error,0.08047218926332533,0.054780815975933095,0.26655303753785553,3,2000,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,difficult,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,0.0,0.0,3,2000,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,difficult,True,absolute_error_hours,hours,ratio_log_error,0.0479702286037256,0.0051722889305273,0.1399132981100205,3,2000,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,difficult,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,0.0005293433358555533,7.32293210725498e-05,0.0011998502143671479,3,2000,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,difficult,True,absolute_error_hours,hours,processing_success_fraction,1.0,1.0,1.0,3,2000,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,difficult,True,absolute_error_hours,hours,valid_fraction,1.0,1.0,1.0,3,2000,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,eligible,True,absolute_error_hours,hours,primary_error,0.11424294866994522,0.09600291089312485,0.12961221928981992,49,2000,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,eligible,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,0.0,0.0,49,2000,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,eligible,True,absolute_error_hours,hours,ratio_log_error,0.051860655010026846,0.04623558356079825,0.05974743006310555,49,2000,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,eligible,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,4.443690225255058e-05,-4.14961761989502e-05,0.00011354832356064853,49,2000,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,eligible,True,absolute_error_hours,hours,processing_success_fraction,1.0,1.0,1.0,49,2000,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,eligible,True,absolute_error_hours,hours,valid_fraction,1.0,1.0,1.0,49,2000,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,ineligible,True,absolute_error_hours,hours,primary_error,0.13888132919132623,,,1,0,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,ineligible,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,,,1,0,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,ineligible,True,absolute_error_hours,hours,ratio_log_error,0.12389239646488559,,,1,0,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,ineligible,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,-5.2556032940492825e-06,,,1,0,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,ineligible,True,absolute_error_hours,hours,processing_success_fraction,1.0,,,1,0,20260902
STFT,post_period_hours,4,S4_baseline_step,baseline_step,ineligible,True,absolute_error_hours,hours,valid_fraction,1.0,,,1,0,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,difficult,True,absolute_error_hours,hours,primary_error,0.08047218926332533,0.054780815975933095,0.26655303753785553,3,2000,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,difficult,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,0.0,0.0,3,2000,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,difficult,True,absolute_error_hours,hours,ratio_log_error,0.0491313288315372,0.0049723329516565,0.1391463840135865,3,2000,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,difficult,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,-5.904372516474243e-05,-6.239317693224956e-05,0.0017649915734199023,3,2000,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,difficult,True,absolute_error_hours,hours,processing_success_fraction,1.0,1.0,1.0,3,2000,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,difficult,True,absolute_error_hours,hours,valid_fraction,1.0,1.0,1.0,3,2000,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,eligible,True,absolute_error_hours,hours,primary_error,0.11424294866994522,0.09600291089312485,0.13843051412294471,49,2000,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,eligible,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,0.0,0.0,49,2000,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,eligible,True,absolute_error_hours,hours,ratio_log_error,0.0530442120183221,0.0453804307485985,0.060206855488073155,49,2000,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,eligible,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,0.001202174786480159,9.584395910622765e-05,0.0016905122515332993,49,2000,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,eligible,True,absolute_error_hours,hours,processing_success_fraction,1.0,1.0,1.0,49,2000,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,eligible,True,absolute_error_hours,hours,valid_fraction,1.0,1.0,1.0,49,2000,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,ineligible,True,absolute_error_hours,hours,primary_error,0.13888132919132623,,,1,0,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,ineligible,True,absolute_error_hours,hours,primary_error_deterioration_from_target_only,0.0,,,1,0,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,ineligible,True,absolute_error_hours,hours,ratio_log_error,0.12084677749237116,,,1,0,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,ineligible,True,absolute_error_hours,hours,ratio_log_error_deterioration_from_target_only,-0.002785004205831894,,,1,0,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,ineligible,True,absolute_error_hours,hours,processing_success_fraction,1.0,,,1,0,20260902
STFT,post_period_hours,5,S5_acute_treatment_transient,acute_treatment_transient,ineligible,True,absolute_error_hours,hours,valid_fraction,1.0,,,1,0,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.14443697743767275,0.0730871773866453,0.3316434557851994,11,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.0,0.0,0.0,11,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.994359173490633,0.9372066163541801,0.9971483404918674,11,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.0,0.0,0.0,11,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.08674497308153556,0.049236158739786,0.19161954665444453,11,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.0,0.0,0.0,11,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.14013192960295917,0.027031151802618544,0.2412049236643623,11,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.0,0.0,0.0,11,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.10384046817086225,0.00610614775886165,0.206816069264355,11,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.0,0.0,0.0,11,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,11,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,11,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.050177399494095554,0.042235997672491046,0.05255319212125035,41,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.0,0.0,0.0,41,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9990250957027482,0.9986659808779741,0.9995379325557758,41,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.0,0.0,0.0,41,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.022747364596222598,0.01642994313440055,0.0322013684814086,41,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.0,0.0,0.0,41,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.022615575435408902,0.01642995446485053,0.03198393500126151,41,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.0,0.0,0.0,41,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.02250482089656285,0.019590529222050602,0.0258168499068405,41,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.0,0.0,0.0,41,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,41,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,41,2000,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.1154475783489405,,,1,0,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.0,,,1,0,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9924962844572016,,,1,0,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.0,,,1,0,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.0901074610952663,,,1,0,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.0,,,1,0,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.10104329440685308,,,1,0,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.0,,,1,0,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.03820015552134575,,,1,0,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.0,,,1,0,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,,,1,0,20260902
STFT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,,,1,0,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.1151359770803971,0.048433894137226804,0.16480830825214735,11,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,-0.020827370984966606,-0.10492073331389934,0.004457602408319546,11,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9838408616796368,0.9617762106232376,0.996816303927642,11,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.0009765224005153783,-0.029453213007663237,0.014582428827703386,11,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.08821300118929476,0.0462145928273797,0.1605406607025739,11,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,-0.0023979126090442476,-0.03125994708884865,0.0667154419844022,11,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.05662225074882343,0.019891731476515018,0.1637625817496004,11,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,-0.019163320502629397,-0.1121060095146677,0.0077707502396877,11,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.15619931455449085,0.06153432339822085,0.187651647817253,11,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,-0.0035617928986773004,-0.11865047388126554,0.08434808512586356,11,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,11,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,11,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.03948182071117045,0.03206644198535785,0.05926749114160425,41,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,-0.00854678256605825,-0.010761640047766103,-0.0045785059514778514,41,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9990623477695839,0.998374824164717,0.9996423013283489,41,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,7.294317577982712e-05,-1.935101095701386e-05,0.00015708680828641075,41,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.02212079223163185,0.016998646170851547,0.0258749910482463,41,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,-8.035236034724998e-05,-0.0030270807840504493,0.0008245504937258487,41,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.019453035358903414,0.013303886384829405,0.021602315568897495,41,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,-0.0013803926817933013,-0.0061707841383229906,0.00033937664656380484,41,2000,20260902
STFT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.03224731122604155,0.02213346739577035,0.0488453025820801,41,2000,20260902
