method,scenario_family,scenario_level_number,scenario_level,added_component,target_status,tissue,anchor_recording_uid,anchor_recording_id,method_applicable,primary_metric_name,primary_metric_unit,n_variants,processing_success_fraction,valid_fraction,median_primary_error,median_primary_error_deterioration,median_trajectory_pearson,median_trajectory_pearson_deterioration,median_target_segment_shape_nrmse,median_target_segment_shape_nrmse_deterioration,median_envelope_log_rate_error_per_day,median_envelope_log_rate_absolute_error_per_day,median_envelope_log_rate_absolute_error_deterioration,median_phase_equivalent_absolute_error_hours,median_phase_equivalent_absolute_error_hours_deterioration,median_ratio_log_error,median_ratio_log_error_deterioration
STFT,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,SCN,250625 to 250728::7A-SCNmm2_Raw.csv,7A-SCNmm2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.31181305920061864,0.010986666193674277,0.9998294853787042,-8.806199002786563e-07,0.02193137635848725,-0.001053819896337049,0.00715264614003297,0.00715264614003297,-0.0021179091452201426,,,0.1907482301397502,-0.00014857345699949287
STFT,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,SCN,250625 to 250728::7B-SCNcm2_Raw.csv,7B-SCNcm2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.6124629397368617,0.01334163366561153,0.9995248997478603,-6.872534692042853e-05,0.0427923405384893,-0.0035791726430658526,0.011206753781891954,0.011206753781891954,-0.0017583417902609089,,,0.3365101237667075,-2.8637867542979922e-05
STFT,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,SCN,250728::7A-SCNcM1_Raw.csv,7A-SCNcM1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.0538167570711326,0.0170181279659793,0.9969869505191573,0.0026134700705725544,0.024927550767708,0.015484673235687599,-0.015138725368095449,0.015138725368095449,0.008470454325214552,,,0.00548952954865985,-0.00040457186480415
STFT,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,SCN,250811::1A-1FSCN_Raw.csv,1A-1FSCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.07988542852057025,0.0100089320639438,0.9990482585927338,0.0008043374625753552,0.0184330373135771,0.008704487811070999,-0.01546187647255906,0.01546187647255906,0.005335331590943543,,,0.02947971244004565,-0.0005973435532943029
STFT,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,SCN,250811::1B-2MSCN_Raw.csv,1B-2MSCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.06646134114409111,0.015614649396478948,0.9984750775512239,0.001506458006295286,0.018618350275027548,0.016275660544416697,-0.007810728100529601,0.007810728100529601,0.007006381107900084,,,0.02578778044892735,-0.0006366748108522016
STFT,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,SCN,250811::1C-3FSCN_Raw.csv,1C-3FSCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.11588730525285555,-0.017788284313282193,0.9997460328421045,0.00018764873513593683,0.0134311413946989,0.0063422075456995,0.007044449533302466,0.007044449533302466,0.0028376034307365794,,,0.08746021294828205,0.0009947061921862094
STFT,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,SCN,250811::1D-4FSCN_Raw.csv,1D-4FSCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.2601971575033891,-0.036573823561775354,0.9992099706222826,0.00044218702841580804,0.041603926530277446,0.010187769386866097,0.04361126241961666,0.04361126241961666,0.017244347080953903,,,0.23656557953177795,0.004305944540827306
STFT,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,ineligible,DRG,250625 to 250728::5A-T10m1_Raw.csv,5A-T10m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.46285109844005706,-0.017685332368195222,0.9994878581279008,-9.610356937472808e-05,0.045853960468846655,-0.0044424863410851,0.026620781252567394,0.026620781252567394,0.00460929007752342,,,0.3192602584343922,-1.0924152819280497e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,difficult,DRG,250625 to 250728::1D-L2m2_Raw.csv,1D-L2m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.03937544943085275,-0.009978669436938502,0.9998608590916831,0.00013021511129251984,0.0094560209351815,0.007670244815835,0.005175732912625852,0.005175732912625852,0.0047969126792730965,,,0.022913572398235202,-7.060030409894967e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,difficult,DRG,250625 to 250728::8A-L3_Raw.csv,8A-L3,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.03846152511069825,-0.0003380078295243498,0.9999934252283074,4.407949629581243e-06,0.00166015069480265,-8.513685709365005e-05,-0.0012609448962588587,0.0012609448962588587,-0.00023362943845833817,,,0.01288656987999915,-0.0003693328509046991
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,difficult,DRG,250811::3A-1FL4_Raw.csv,3A-1FL4,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.6210483586112743,0.22899022414625728,0.992930983698352,0.006509943332739576,0.1080266551275213,0.07133540906725495,-0.054390551471406035,0.054390551471406035,0.03850204067247476,,,0.35204383597689026,0.07663028571480793
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,difficult,DRG,250811::4C-2MT5_Raw.csv,4C-2MT5,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.1467974528825925,-0.02600524315759195,0.9997528635604007,0.00013333109500279772,0.02848521553298765,0.004220299876295399,0.04792520904253511,0.04792520904253511,0.0125565604539144,,,0.14676926924274752,-0.007619850376006612
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,difficult,DRG,250811::7D-2MT12_Raw.csv,7D-2MT12,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.17200366500867945,-0.026876159290318294,0.9998071635458087,5.605723300122767e-05,0.0290063651488545,0.0018628072516000006,0.051532997870665176,0.051532997870665176,0.012323735156857585,,,0.16799423234572586,-0.009266105259943508
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,difficult,SCN,250728::6A-SCNrM1_Raw.csv,6A-SCNrM1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.6548804475097134,-0.0026305847896118673,0.9994132073718118,-3.339350460890289e-05,0.04814303045205105,-0.0011254766645103463,0.010709341888302304,0.010709341888302304,0.0005568094290014924,,,0.35246442533059763,6.143722160720233e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,difficult,SCN,250728::6B-SCNrM2_Raw.csv,6B-SCNrM2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.5943076507220071,0.02016423403289702,0.9986638382532834,0.0008415677383373787,0.0706099588611636,0.02452600361150635,0.008581866322284526,0.008581866322284526,-0.00622743004942683,,,0.330021134576445,-0.0005446626504136687
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,difficult,SCN,250728::7B-SCNcM2_Raw.csv,7B-SCNcM2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.6639008957121437,-0.021961106853195744,0.9996930398865111,-0.0002854776176655638,0.03555510224843455,-0.011785735694434848,0.011392597693645978,0.011392597693645978,0.00505512634180072,,,0.35342208228640565,0.0006642448864366268
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,difficult,SCN,251003::2A- M1SCn_Raw.csv,2A- M1SCn,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.7258566998762452,0.011249066968993526,0.9992268699961314,9.400882154642076e-05,0.0517873721840349,0.002875298161116445,-0.0011875622498469518,0.0020287744902780513,-3.903708330699196e-05,,,0.35682649516469,-8.991430864485617e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,difficult,SCN,251003::4B-M3SCN_Raw.csv,4B-M3SCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.3432552521431455,-0.19036903574354433,0.9984939716471655,0.0009956912905852988,0.0739854169582995,0.02772265990910155,0.06543040484245022,0.06543040484245022,0.04408815496216578,,,0.33917355336684085,-3.431201645009985e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::1B-L1m2_Raw.csv,1B-L1m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.027413393681077203,7.131716983370048e-05,0.9999768845345454,7.11455694024643e-07,0.0019717088975584,0.0005076245419922,-0.0009616600747187481,0.0011592624452752553,0.00018341707228029802,,,0.0057387270444703,2.1479899949800475e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.029813392063017398,-0.004948215195325902,0.9995105578530645,0.0003768411349562295,0.01552560256721885,0.008210064955491349,0.008686717911580044,0.008686717911580044,0.004898633619654202,,,0.0166651848530055,1.402221223834911e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.0632516520242585,-0.004356686990181897,0.9999126923642834,3.6325966771000306e-05,0.0107435615609276,0.0028067467909317504,0.006111183623715877,0.006111183623715877,0.0019152736579159946,,,0.04257316473732525,3.865539434429882e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.05339319656675805,-0.005288953063424653,0.9996625112341087,0.00024106686890412732,0.01783325764956915,0.007807826388693,0.0080097400318557,0.0080097400318557,0.003095962110105377,,,0.0366904593889094,-2.635308043169929e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::4B-T12m2_Raw.csv,4B-T12m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.06484679467851905,0.009882549851383298,0.9998945791571122,6.493330551299303e-05,0.0070897858918314,0.0009195087484413001,-0.0014979810412328598,0.0014979810412328598,-0.0016156337677009636,,,0.0307294956168777,1.9848323285500194e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::4C-T5m1_Raw.csv,4C-T5m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.03126264480286315,-0.0014014771392792513,0.9999398870947747,2.9448431125900232e-05,0.0036984401163335,0.0013151767189049498,0.0013475399191103798,0.0013475399191103798,0.0009617979984451464,,,0.0122839296653066,1.3019504814549936e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::4D-T7m1_Raw.csv,4D-T7m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.0522176431675629,-0.004793749393295851,0.999883345540256,9.610674129939545e-05,0.00939350490575375,0.005429174025961801,0.004475721424705592,0.004475721424705592,0.00255802619754969,,,0.03192757779706265,-2.5627898422848558e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.061977896795172197,0.003864613231637705,0.9999725299047673,-1.7232624585361567e-05,0.00484451589785115,-0.0019522320965987498,0.0017899455673602294,0.0018551140447206071,-0.0016411741496747123,,,0.03486792093160275,3.9934369663999214e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::5C-T12_Raw.csv,5C-T12,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.0244654171482592,-0.004893783126444949,0.9993380649240847,0.0005986953316827748,0.0132509948577469,0.008784060741113,0.007692953570983249,0.007692953570983249,0.005447249172622667,,,0.009187295079562001,9.455859360549962e-06
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::5D-T10_Raw.csv,5D-T10,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.0297457895993859,-0.009799458895729548,0.9995662204520539,0.00039765301283600785,0.0161490855546997,0.0116193823547904,0.009423803549677506,0.009423803549677506,0.00741121540816625,,,0.0173590076121206,1.646370219855059e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::6A-T7_Raw.csv,6A-T7,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.05016164395067095,0.003051276681038096,0.9999471263489165,4.228734961014835e-05,0.0057122867936463505,0.0032306318330396497,-0.0031258919948233266,0.0035177135541552274,0.002049772044077247,,,0.020017321296245602,0.0002466121062432991
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::6B-T5_Raw.csv,6B-T5,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.04861957477479065,0.010989575390434252,0.9998732242435627,0.00010745455612148902,0.0079800479925102,0.00565298752615025,-0.005510947220677159,0.005510947220677159,0.005079570181201504,,,0.0137702787853447,7.642957173129971e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::7C-L1_Raw.csv,7C-L1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.0332271369456234,-0.0085224453050179,0.9996024163150974,0.0003602559283889528,0.016198653281226452,0.01094337745347295,0.008801328789998925,0.008801328789998925,0.006179736256764046,,,0.02036740131346055,7.44114854976663e-09
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::7D-L2_Raw.csv,7D-L2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.02939766425195605,-0.0032806480923663495,0.9998491618281279,0.000139125403560314,0.0064007852358475,0.004676818823018201,0.003091623099850449,0.003091623099850449,0.0025674497358177395,,,0.01001185545444,-9.435315219299793e-06
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::8B-L2m1_Raw.csv,8B-L2m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.040737432805291254,0.0018438561762778513,0.9999534050478813,-2.976804805626676e-05,0.0047820426557552,-0.0017219422554152499,0.002122247747732231,0.002122247747732231,-0.0011054961993302304,,,0.01985407869598205,-3.98819349073376e-10
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.09976158386324015,-0.005185727624203149,0.9999875619853817,8.702820853967452e-07,0.00394411635650465,0.00019918696937090002,-0.0008975468774050643,0.0018862184377987923,0.00013748828711324101,,,0.05745783522507565,-0.0001791898109958466
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250625 to 250728::8D-L4-1m1_Raw.csv,8D-L4-1m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.055622234079213004,-0.015986752281236794,0.9994621160130186,0.0004561183275714198,0.0267957783183978,0.0160861720173612,0.01351558886369214,0.01351558886369214,0.008136449631754805,,,0.0477805909819028,-2.5868677445851224e-05
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::2C-2ML1_Raw.csv,2C-2ML1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.052700861557405054,-0.01201596428040445,0.9995089165185107,0.0003710548048571627,0.02255081589893275,0.0095534911913332,0.02415915878103081,0.02415915878103081,0.009998658428248208,,,0.053241805362468,0.0006910093602039494
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::2D-1FL2_Raw.csv,2D-1FL2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.03125407385463615,-0.006326514049401049,0.9997782664549056,0.00017395841391393274,0.01066058834149945,0.0050218359289547,0.011741887720217475,0.011741887720217475,0.005615636553214454,,,0.0162971530992201,-0.0017160564059584982
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::3D-1FT10_Raw.csv,3D-1FT10,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.028458882760316148,-0.0007999798714935502,0.9999592957644468,1.1575127208396374e-05,0.00395029947785485,0.0005666754097590002,0.0044021423798231984,0.0044021423798231984,0.0006814940959212201,,,0.0084320817995142,-0.00030545752361575
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::4A-2MT10_Raw.csv,4A-2MT10,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.0649159774870729,0.009869806043932547,0.9999094200571446,6.782083826650798e-05,0.0054321687968251,-0.00019152340937205001,-0.0007891479379169841,0.002245055168097837,-0.003984077392959612,,,0.0349251107116753,0.002030066738257348
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::4D-1FL4_Raw.csv,4D-1FL4,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.0357137095993352,-0.0049684181367793505,0.9998668791803837,9.384114469068727e-05,0.010040543790293,0.0033509273930144,0.011902769289417664,0.011902769289417664,0.00399344132010912,,,0.02039318565312855,-0.0017143694377175014
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::5A-2ML2_Raw.csv,5A-2ML2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.034278860475966094,-0.0025209940441617007,0.9997214681850495,0.00023768516528371864,0.0081591118274651,0.004745428864933199,0.005879812197194051,0.005879812197194051,0.003220859093554157,,,0.01972222399359565,0.00276361181594305
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::5C-1FT7_Raw.csv,5C-1FT7,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.0500892380736309,-0.013441572151877603,0.9995743763807008,0.0003423071994017035,0.02005092559302475,0.00927945914658125,0.022590849813399372,0.022590849813399372,0.01048709211002452,,,0.04517069989486275,-0.0013044164192821499
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::6A-1FL1_Raw.csv,6A-1FL1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.02576737246461725,-0.004931459299359649,0.9996265806932798,0.0002749649694120948,0.01088647897291555,0.0049267387869833,0.011277213096269945,0.011277213096269945,0.00528412788110591,,,0.0112652047393484,-0.001089354971203149
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::6B-2ML3_Raw.csv,6B-2ML3,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.02223710740651815,-0.002380485969777999,0.9998172237178258,0.00013964249718562138,0.00414764599995345,0.0021818197547191,0.0041758471044416046,0.0041758471044416046,0.0024178264182072445,,,0.0024779365672204998,-0.0007996683228593999
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::7C-1FT12_Raw.csv,7C-1FT12,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.01901555900855615,-0.001645721168617999,0.9987802442030875,0.00039826016552896304,0.0033952261782805,-0.00029534038553430007,-0.0010588164031568453,0.0010632420944382444,-0.0021164668125368546,,,0.0007504364933605999,-0.0003199008775860001
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::8A-1FT5_Raw.csv,8A-1FT5,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.05009337457103545,-0.0001904275632931482,0.9999667869348703,-4.460351634316684e-06,0.004309141145581501,-0.00018490293136505,0.0038995451343679655,0.0038995451343679655,2.7584027308846792e-05,,,0.028794645624602398,-0.00025546346256364975
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::8C-2ML4_Raw.csv,8C-2ML4,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.0384447947490882,-0.00928311287316445,0.9995901022978285,0.0003310919427446657,0.01595948761042275,0.008278904176896201,0.016458596117389285,0.016458596117389285,0.008682380721953292,,,0.02929048478812445,-0.0002618739525252524
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,250811::8D-2MT7_Raw.csv,8D-2MT7,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.06128766542644935,-0.006583868865341708,0.9999349449536328,2.2535329377959545e-05,0.00945021808215565,0.0014017913271232004,0.012206531342764615,0.012206531342764615,0.0036172901756275633,,,0.0433095775729919,-0.004800263699098049
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,251003::2B- 1MT7_Raw.csv,2B- 1MT7,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.06888699195182296,0.02661402483221745,0.9989849371551427,0.0010116054951420095,0.02269822442494215,0.021385314237585253,-0.01149695091857425,0.01149695091857425,0.011017474685834638,,,0.01660263664293935,0.0011250939991544508
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,251003::2C- M1L1_Raw.csv,2C- M1L1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.44633514537141994,0.01578766195161685,0.9951296994710647,0.004466297407586528,0.12093814307232464,0.081752586857466,0.009238046610113515,0.009238046610113515,-0.007597787094754116,,,0.28520514645739875,-0.0003573977033099196
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,DRG,251003::2D- M1L4_Raw.csv,2D- M1L4,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.07308790626996414,0.007660625906801756,0.999870375170355,0.00010113399008931934,0.01117436384403995,0.004943898626599199,-0.00740814997852729,0.00740814997852729,0.0030713553147965478,,,0.0277084367825483,-0.0002474138336986016
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,SCN,250625 to 250728::1C-SCN_Raw.csv,1C-SCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.0782055632942024,-0.0013945419845640475,0.9998599759038129,0.0001245487765341724,0.00909588111232645,0.0041384650272044505,-0.002525973701015344,0.002525973701015344,-0.00045019360503836814,,,0.038479908571716154,-0.0008656126539905509
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,SCN,250625 to 250728::6C-SCNmm1_Raw.csv,6C-SCNmm1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.17785867714765746,-0.007157237965914304,0.9998811336517652,0.00010872655931071229,0.01289336283371565,0.008922982067602898,0.00023595947848903398,0.0004221421673217818,-0.0006020409532579984,,,0.10380293537801644,-0.0011747317050396014
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,SCN,250625 to 250728::7A-SCNmm2_Raw.csv,7A-SCNmm2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.2972214055157034,-0.0057056341701473,0.9992343766603624,0.0005916312142519309,0.04495033720868005,0.02190926158371855,0.008560717932387885,0.008560717932387885,-0.0004000609030200275,,,0.19040340727931138,-0.0005081811207779535
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,SCN,250625 to 250728::7B-SCNcm2_Raw.csv,7B-SCNcm2,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.6483051490854592,0.04508362859518722,0.9987088394801997,0.0008305103235495825,0.06730645541081375,0.0235295961272475,0.0033847002189086872,0.0033847002189086872,-0.010069533326434899,,,0.33605452909475586,-0.0004980454754237584
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,SCN,250728::7A-SCNcM1_Raw.csv,7A-SCNcM1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.0394202678606421,0.0027191086020244525,0.9988591567376499,0.0007319158662663083,0.01344068662365655,0.004336007734037499,-0.00782852918816955,0.00782852918816955,0.0013140701399565469,,,0.0063390017862889995,0.000417783029369
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,SCN,250811::1A-1FSCN_Raw.csv,1A-1FSCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.07645951015216404,0.00993360646044085,0.9995711094922421,0.000347293337262633,0.01616301061662415,0.00728344458727275,-0.01528697338977028,0.01528697338977028,0.006108695192054953,,,0.02929939267860885,-0.000983773843386198
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,SCN,250811::1B-2MSCN_Raw.csv,1B-2MSCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.059943412547869696,0.00944998974050815,0.9996966431137904,0.0002803387760602627,0.00927405844073705,0.0064995711598020995,-0.005694745637341986,0.005694745637341986,0.0043661899921694225,,,0.0248270530187766,-0.0015874019029534017
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,SCN,250811::1C-3FSCN_Raw.csv,1C-3FSCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.13663979072130183,0.0016112611209930516,0.9998924554162774,5.101941601798332e-05,0.00768563497535325,0.0019636173660323,-0.004425288043535702,0.004425288043535702,0.00023647804765020153,,,0.09194966744439481,0.005716919639492744
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,eligible,SCN,250811::1D-4FSCN_Raw.csv,1D-4FSCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.3029119168024331,0.00602956296846946,0.9995252594228237,0.00012306117688548612,0.0349282836925066,0.0034744035011675476,0.024175463341119086,0.024175463341119086,-0.0021657969170215674,,,0.23978413714163194,0.007463736562602644
STFT,post_amplitude_trajectory,4,S4_acute_treatment_transient,acute_treatment_transient,ineligible,DRG,250625 to 250728::5A-T10m1_Raw.csv,5A-T10m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,10,1.0,1.0,0.6397928556348742,0.15470769715943128,0.999107861818527,0.00036467631686820656,0.0536761412678644,0.004837174246143702,-0.005871431376236136,0.013220549792668956,-0.007588225092034384,,,0.3199995332241071,0.0007024283440289214
STFT,post_period_hours,0,S0_target_only,target_only,difficult,DRG,250625 to 250728::1D-L2m2_Raw.csv,1D-L2m2,True,absolute_error_hours,hours,10,1.0,1.0,0.054780815975933095,0.0,,,,,,,,,,0.0474813974935237,0.0
